"flybase_gene_ID" "t0" "t1" "t2" "t4" "t8" "t16" "t24"
"10431" "FBgn0046875" 0 4 1 3 2 7 0
"10432" "FBgn0046876" 0 0 1 0 0 0 0
"10433" "FBgn0046878" 0 0 4 1 0 0 0
"10434" "FBgn0046879" 1 0 0 0 4 2 0
"10435" "FBgn0046880" 0 0 0 0 0 0 0
"10436" "FBgn0046885" 0 0 0 0 0 0 0
"10437" "FBgn0046886" 0 0 0 0 0 0 0
"10438" "FBgn0046887" 0 0 0 0 0 0 0
"10439" "FBgn0046888" 0 0 0 0 0 0 0
"10440" "FBgn0046999" 2 5 0 5 7 7 0
"10441" "FBgn0047000" 0 0 0 0 0 0 0
"10442" "FBgn0047038" 4978 5019 4535 6315 8468 4799 4558
"10443" "FBgn0047092" 0 0 0 0 0 0 0
"10444" "FBgn0047095" 165 107 55 81 46 68 26
"10445" "FBgn0047114" 5763 5636 4868 5105 2153 747 942
"10446" "FBgn0047135" 56786 52053 45793 48360 22968 12808 14065
"10447" "FBgn0047178" 2385 1837 1135 658 526 596 508
"10448" "FBgn0047199" 1 0 2 1 0 0 0
"10449" "FBgn0047205" 736 539 454 459 468 614 325
"10450" "FBgn0047330" 0 0 0 0 0 0 0
"10451" "FBgn0047334" 1 1 0 0 0 7 0
"10452" "FBgn0047338" 6 0 3 1 0 6 12
"10453" "FBgn0047351" 0 0 0 0 0 0 0
"10454" "FBgn0050000" 32037 28432 25840 18918 8058 4446 5301
"10455" "FBgn0050001" 2139 1598 1455 1321 584 280 599
"10456" "FBgn0050005" 6549 6303 6060 4651 2256 866 1519
"10457" "FBgn0050007" 2538 1473 710 708 536 538 1049
"10458" "FBgn0050008" 73 39 31 30 43 12 60
"10459" "FBgn0050009" 0 0 0 0 0 0 0
"10460" "FBgn0050010" 427 370 312 285 135 206 200
"10461" "FBgn0050011" 8371 5441 3566 5069 3601 2745 6471
"10462" "FBgn0050015" 3748 2309 1617 2024 1840 1712 5079
"10463" "FBgn0050016" 19 9 13 20 3 2 19
"10464" "FBgn0050018" 0 0 0 0 1 8 0
"10465" "FBgn0050020" 5507 3549 2199 2147 1538 1117 2946
"10466" "FBgn0050021" 15 19 8 13 22 10 0
"10467" "FBgn0050022" 3068 2844 2325 2669 2391 1414 2233
"10468" "FBgn0050025" 0 0 1 0 0 0 0
"10469" "FBgn0050026" 16 18 14 19 6 0 0
"10470" "FBgn0050029" 0 0 0 0 0 0 0
"10471" "FBgn0050031" 0 0 0 0 0 0 0
"10472" "FBgn0050033" 181 69 49 27 43 9 61
"10473" "FBgn0050035" 12541 7546 4423 3157 2164 1550 2465
"10474" "FBgn0050036" 1 0 0 1 0 0 6
"10475" "FBgn0050037" 5 6 1 4 1 7 3
"10476" "FBgn0050039" 0 0 0 0 0 0 0
"10477" "FBgn0050042" 0 0 0 0 0 0 0
"10478" "FBgn0050043" 2605 2598 2705 2276 861 327 575
"10479" "FBgn0050044" 30 22 6 13 22 9 17
"10480" "FBgn0050045" 0 0 0 0 0 0 0
"10481" "FBgn0050046" 2899 2543 3444 4642 5076 2752 4853
"10482" "FBgn0050047" 104 46 52 75 80 36 91
"10483" "FBgn0050048" 0 0 1 0 0 0 0
"10484" "FBgn0050049" 12 11 4 3 5 13 10
"10485" "FBgn0050050" 0 0 0 0 0 1 0
"10486" "FBgn0050051" 1914 1945 1872 1462 516 408 693
"10487" "FBgn0050052" 296 355 313 351 318 145 70
"10488" "FBgn0050053" 3 10 5 7 9 1 1
"10489" "FBgn0050054" 47 28 37 45 13 48 12
"10490" "FBgn0050055" 1985 657 348 467 377 517 724
"10491" "FBgn0050056" 0 0 1 0 0 0 0
"10492" "FBgn0050058" 0 0 0 0 0 0 0
"10493" "FBgn0050062" 129 43 35 19 23 24 26
"10494" "FBgn0050065" 2 1 2 1 0 0 1
"10495" "FBgn0050067" 0 0 0 0 3 0 0
"10496" "FBgn0050069" 560 325 173 542 411 492 542
"10497" "FBgn0050072" 0 0 0 0 0 0 0
"10498" "FBgn0050073" 0 0 0 0 0 0 0
"10499" "FBgn0050074" 0 0 0 0 0 0 0
"10500" "FBgn0050075" 0 0 0 0 1 0 0
"10501" "FBgn0050076" 1 0 1 0 0 0 0
"10502" "FBgn0050077" 840 914 654 679 375 384 619
"10503" "FBgn0050080" 0 0 0 0 0 0 0
"10504" "FBgn0050081" 171 44 20 36 56 24 132
"10505" "FBgn0050082" 71 38 33 28 21 11 28
"10506" "FBgn0050083" 0 1 1 3 0 0 16
"10507" "FBgn0050085" 11378 4419 2366 2111 2152 1656 7168
"10508" "FBgn0050087" 0 0 0 0 0 0 0
"10509" "FBgn0050088" 0 0 0 0 0 0 0
"10510" "FBgn0050089" 2037 1178 731 1473 2041 2208 4849
"10511" "FBgn0050090" 1750 1313 1392 1395 1194 827 1162
"10512" "FBgn0050091" 2 12 2 4 4 0 0
"10513" "FBgn0050093" 0 0 0 1 1 1 0
"10514" "FBgn0050094" 957 808 427 346 271 362 604
"10515" "FBgn0050095" 2 0 0 1 2 12 1
"10516" "FBgn0050096" 1267 615 167 133 152 174 212
"10517" "FBgn0050098" 0 0 0 0 0 1 0
"10518" "FBgn0050099" 29 24 18 10 20 5 14
"10519" "FBgn0050100" 0 0 0 0 0 0 0
"10520" "FBgn0050101" 0 0 0 0 0 0 9
"10521" "FBgn0050103" 0 0 0 0 0 0 1
"10522" "FBgn0050104" 59 48 74 91 94 45 39
"10523" "FBgn0050105" 2246 2136 1977 1664 761 329 681
"10524" "FBgn0050106" 1 1 1 5 0 0 0
"10525" "FBgn0050108" 1722 1030 598 460 319 521 694
"10526" "FBgn0050109" 2077 1090 712 581 374 529 541
"10527" "FBgn0050110" 0 0 0 0 0 0 0
"10528" "FBgn0050114" 0 0 0 0 6 0 0
"10529" "FBgn0050115" 1849 877 531 579 483 571 2010
"10530" "FBgn0050118" 8513 5617 3853 2444 1659 1339 2327
"10531" "FBgn0050120" 0 0 0 0 0 0 0
"10532" "FBgn0050121" 0 0 0 0 0 0 0
"10533" "FBgn0050122" 14696 13135 11965 11304 5729 3784 13424
"10534" "FBgn0050125" 0 0 0 0 0 0 0
"10535" "FBgn0050145" 0 1 1 0 2 0 0
"10536" "FBgn0050147" 2923 1982 1156 825 701 584 1596
"10537" "FBgn0050148" 692 687 731 1080 1437 776 370
"10538" "FBgn0050151" 6 0 3 4 6 0 0
"10539" "FBgn0050154" 0 1 0 1 0 0 6
"10540" "FBgn0050155" 0 0 0 0 0 0 0
"10541" "FBgn0050156" 218 167 95 85 84 129 292
"10542" "FBgn0050157" 604 434 467 365 215 175 139
"10543" "FBgn0050158" 0 0 0 0 0 0 1
"10544" "FBgn0050159" 13436 11053 10568 5457 1738 1136 1972
"10545" "FBgn0050160" 0 2 0 3 2 8 0
"10546" "FBgn0050161" 40 30 8 11 11 23 36
"10547" "FBgn0050163" 83 49 18 28 30 20 9
"10548" "FBgn0050169" 2015 681 210 269 270 329 674
"10549" "FBgn0050172" 82 57 21 14 10 8 0
"10550" "FBgn0050177" 2 0 0 0 0 0 1
"10551" "FBgn0050178" 125 36 25 15 24 26 20
"10552" "FBgn0050181" 8 2 3 6 4 0 0
"10553" "FBgn0050183" 1943 807 687 582 471 266 922
"10554" "FBgn0050184" 174 97 84 65 69 48 116
"10555" "FBgn0050185" 10794 10567 11015 10498 6790 1742 2225
"10556" "FBgn0050187" 30253 28920 32854 36227 24344 5448 6764
"10557" "FBgn0050192" 0 0 0 0 0 0 0
"10558" "FBgn0050195" 0 0 0 0 2 0 0
"10559" "FBgn0050196" 24 9 2 2 5 0 35
"10560" "FBgn0050197" 0 1 6 4 6 5 1
"10561" "FBgn0050198" 2 1 0 0 6 0 0
"10562" "FBgn0050199" 0 3 0 0 0 0 0
"10563" "FBgn0050200" 1 0 0 0 0 0 0
"10564" "FBgn0050201" 1 0 0 0 0 0 0
"10565" "FBgn0050202" 0 0 0 0 0 0 0
"10566" "FBgn0050203" 0 0 1 0 0 1 0
"10567" "FBgn0050206" 0 0 0 0 0 0 0
"10568" "FBgn0050208" 0 0 0 0 0 0 0
"10569" "FBgn0050209" 0 0 0 0 0 0 0
"10570" "FBgn0050211" 0 0 0 0 0 0 0
"10571" "FBgn0050212" 1 5 0 1 1 0 1
"10572" "FBgn0050215" 0 0 0 0 0 0 0
"10573" "FBgn0050218" 1 0 0 0 0 0 0
"10574" "FBgn0050220" 0 0 0 0 0 0 0
"10575" "FBgn0050222" 0 0 0 0 0 0 0
"10576" "FBgn0050223" 0 0 0 0 0 0 0
"10577" "FBgn0050225" 1 0 0 0 0 0 0
"10578" "FBgn0050227" 0 0 0 0 0 0 0
"10579" "FBgn0050229" 1 0 0 0 0 0 0
"10580" "FBgn0050231" 0 0 0 0 0 0 0
"10581" "FBgn0050232" 0 0 0 0 0 0 0
"10582" "FBgn0050234" 0 0 0 0 0 0 0
"10583" "FBgn0050235" 0 0 1 0 2 0 0
"10584" "FBgn0050237" 10 3 0 0 1 0 3
"10585" "FBgn0050238" 1 0 0 0 0 0 0
"10586" "FBgn0050239" 0 0 0 0 0 0 0
"10587" "FBgn0050240" 0 0 0 0 1 1 0
"10588" "FBgn0050241" 1 0 0 0 0 0 0
"10589" "FBgn0050249" 0 1 0 1 0 0 0
"10590" "FBgn0050250" 0 1 0 0 0 1 0
"10591" "FBgn0050251" 0 0 0 1 0 0 0
"10592" "FBgn0050254" 0 0 0 0 0 0 0
"10593" "FBgn0050257" 0 0 0 0 0 0 0
"10594" "FBgn0050259" 8 2 0 0 2 0 4
"10595" "FBgn0050263" 13 11 5 11 14 18 0
"10596" "FBgn0050265" 0 0 0 0 0 0 0
"10597" "FBgn0050267" 0 0 0 0 0 0 0
"10598" "FBgn0050268" 2 3 0 2 0 0 0
"10599" "FBgn0050269" 0 0 0 0 0 0 0
"10600" "FBgn0050271" 0 1 0 0 0 0 0
"10601" "FBgn0050272" 0 0 0 0 0 0 0
"10602" "FBgn0050273" 0 0 0 0 0 0 0
"10603" "FBgn0050274" 0 0 0 0 0 0 0
"10604" "FBgn0050275" 4 1 3 4 4 3 0
"10605" "FBgn0050277" 1 0 4 0 0 0 0
"10606" "FBgn0050278" 1 1 0 0 0 0 0
"10607" "FBgn0050280" 7 2 1 3 5 0 0
"10608" "FBgn0050281" 29 6 8 12 16 1 9
"10609" "FBgn0050284" 31 4 1 1 5 3 5
"10610" "FBgn0050285" 201 112 68 108 127 124 98
"10611" "FBgn0050286" 0 0 0 0 0 0 0
"10612" "FBgn0050287" 1 1 0 0 1 0 0
"10613" "FBgn0050288" 0 0 0 5 8 0 0
"10614" "FBgn0050289" 13 5 8 12 16 5 0
"10615" "FBgn0050290" 0 0 0 0 0 0 0
"10616" "FBgn0050291" 3995 3599 3512 2180 846 555 1380
"10617" "FBgn0050293" 2 0 1 2 0 1 18
"10618" "FBgn0050295" 1329 997 864 616 301 210 740
"10619" "FBgn0050296" 0 0 4 4 2 7 0
"10620" "FBgn0050297" 1 0 0 1 1 12 0
"10621" "FBgn0050298" 0 0 0 0 0 0 0
"10622" "FBgn0050299" 0 0 0 0 0 0 0
"10623" "FBgn0050316" 1 0 1 0 0 1 0
"10624" "FBgn0050323" 46 19 15 37 32 8 41
"10625" "FBgn0050324" 16 5 7 7 4 2 11
"10626" "FBgn0050325" 0 0 0 0 0 0 0
"10627" "FBgn0050326" 2 0 0 0 0 2 0
"10628" "FBgn0050333" 0 0 0 4 0 0 0
"10629" "FBgn0050334" 2 1 0 0 0 1 10
"10630" "FBgn0050338" 1636 1280 948 422 168 117 208
"10631" "FBgn0050339" 4341 2150 1621 1652 1552 1492 2411
"10632" "FBgn0050340" 738 380 306 364 330 363 658
"10633" "FBgn0050342" 2848 2249 1431 807 602 693 1546
"10634" "FBgn0050343" 30 23 9 6 3 10 6
"10635" "FBgn0050344" 6898 6280 7019 6120 1984 1015 2664
"10636" "FBgn0050345" 442 337 298 196 46 40 142
"10637" "FBgn0050349" 26300 24112 23824 15234 4473 2507 4273
"10638" "FBgn0050350" 0 0 0 0 0 0 0
"10639" "FBgn0050354" 8 5 6 0 3 1 9
"10640" "FBgn0050355" 38 12 7 5 1 0 20
"10641" "FBgn0050356" 112 72 51 38 48 50 23
"10642" "FBgn0050357" 258 60 54 66 73 61 96
"10643" "FBgn0050359" 63 70 87 97 137 68 79
"10644" "FBgn0050360" 2 1 9 7 16 0 1
"10645" "FBgn0050361" 3 0 2 2 5 0 0
"10646" "FBgn0050362" 1 1 1 4 0 1 1
"10647" "FBgn0050363" 0 0 0 0 0 0 0
"10648" "FBgn0050364" 0 0 0 0 0 0 0
"10649" "FBgn0050365" 0 0 0 0 0 0 0
"10650" "FBgn0050366" 0 0 0 0 0 0 0
"10651" "FBgn0050369" 0 0 0 0 0 0 0
"10652" "FBgn0050371" 0 0 0 0 0 0 0
"10653" "FBgn0050372" 5132 3233 2092 1777 1392 979 2637
"10654" "FBgn0050373" 2642 2717 2054 2129 1450 803 1187
"10655" "FBgn0050374" 0 0 0 0 0 0 0
"10656" "FBgn0050375" 0 0 0 0 0 0 0
"10657" "FBgn0050376" 0 0 0 0 0 0 0
"10658" "FBgn0050377" 14 16 4 9 3 2 25
"10659" "FBgn0050378" 1 1 0 0 2 2 0
"10660" "FBgn0050379" 0 2 0 2 1 3 6
"10661" "FBgn0050380" 0 1 2 2 3 1 0
"10662" "FBgn0050381" 1823 1178 971 741 377 155 530
"10663" "FBgn0050382" 3774 3401 4792 4467 3886 1345 1131
"10664" "FBgn0050383" 2115 1884 1459 847 428 290 583
"10665" "FBgn0050384" 0 0 0 0 0 0 0
"10666" "FBgn0050385" 0 0 0 0 0 0 0
"10667" "FBgn0050389" 15114 9211 5245 6894 5335 4287 7129
"10668" "FBgn0050390" 1793 1368 751 339 227 309 522
"10669" "FBgn0050391" 11 2 3 3 3 9 8
"10670" "FBgn0050392" 4906 4285 3651 2484 970 849 933
"10671" "FBgn0050393" 0 0 0 0 0 0 0
"10672" "FBgn0050394" 3666 2891 2412 1716 870 585 1723
"10673" "FBgn0050395" 0 0 0 0 0 0 0
"10674" "FBgn0050398" 155 48 28 7 12 4 27
"10675" "FBgn0050401" 0 0 0 0 0 0 0
"10676" "FBgn0050403" 712 572 332 233 90 47 152
"10677" "FBgn0050404" 10129 8604 5026 3125 1644 1454 2629
"10678" "FBgn0050406" 0 0 0 0 0 0 0
"10679" "FBgn0050407" 0 0 0 0 0 0 0
"10680" "FBgn0050409" 31 17 21 15 22 37 36
"10681" "FBgn0050410" 8452 8863 8695 10239 7578 2398 2331
"10682" "FBgn0050411" 0 0 0 0 0 0 0
"10683" "FBgn0050412" 0 0 0 0 0 0 0
"10684" "FBgn0050413" 22 19 9 14 18 24 6
"10685" "FBgn0050414" 789 660 803 857 558 239 337
"10686" "FBgn0050416" 0 0 0 0 0 0 0
"10687" "FBgn0050417" 0 0 1 1 0 0 0
"10688" "FBgn0050418" 4 6 2 2 4 10 9
"10689" "FBgn0050419" 0 0 0 0 0 0 0
"10690" "FBgn0050421" 3344 1257 724 868 902 914 2561
"10691" "FBgn0050423" 19048 19790 18227 22801 18333 4684 4927
"10692" "FBgn0050424" 114 62 24 17 9 25 9
"10693" "FBgn0050428" 1286 940 433 718 379 202 640
"10694" "FBgn0050429" 0 0 0 0 0 0 0
"10695" "FBgn0050430" 0 0 0 0 0 0 0
"10696" "FBgn0050431" 0 0 1 0 0 1 4
"10697" "FBgn0050432" 0 0 0 0 0 8 4
"10698" "FBgn0050438" 33 32 28 16 21 7 7
"10699" "FBgn0050440" 83 54 14 32 19 14 71
"10700" "FBgn0050441" 12 6 8 5 5 7 0
"10701" "FBgn0050443" 4571 2846 1493 855 662 581 987
"10702" "FBgn0050446" 19 10 3 9 8 0 3
"10703" "FBgn0050447" 0 0 0 0 0 0 0
"10704" "FBgn0050449" 0 0 0 0 0 0 0
"10705" "FBgn0050452" 0 1 0 0 0 0 0
"10706" "FBgn0050454" 0 0 0 0 0 0 0
"10707" "FBgn0050456" 3268 1793 1460 1321 1267 959 902
"10708" "FBgn0050457" 2 0 0 0 1 0 0
"10709" "FBgn0050458" 2 0 0 0 0 4 0
"10710" "FBgn0050460" 1395 868 441 541 417 313 530
"10711" "FBgn0050461" 0 0 0 0 0 0 0
"10712" "FBgn0050462" 0 0 0 0 0 0 0
"10713" "FBgn0050463" 57 37 16 41 40 49 45
"10714" "FBgn0050464" 0 0 0 0 0 0 0
"10715" "FBgn0050466" 2272 1888 1202 614 319 317 677
"10716" "FBgn0050467" 3315 1431 693 431 275 226 517
"10717" "FBgn0050468" 0 0 0 0 0 0 0
"10718" "FBgn0050469" 0 0 1 0 0 0 0
"10719" "FBgn0050471" 0 0 0 0 1 2 0
"10720" "FBgn0050472" 0 0 0 0 0 0 0
"10721" "FBgn0050476" 3683 3234 1893 865 409 492 493
"10722" "FBgn0050479" 0 0 0 0 0 0 0
"10723" "FBgn0050480" 0 0 0 0 0 0 0
"10724" "FBgn0050481" 0 0 0 0 0 0 0
"10725" "FBgn0050484" 6 5 3 4 3 8 50
"10726" "FBgn0050485" 5 13 5 5 15 5 22
"10727" "FBgn0050486" 1 0 0 0 0 2 0
"10728" "FBgn0050487" 0 0 0 2 4 0 0
"10729" "FBgn0050488" 43 19 17 24 18 27 42
"10730" "FBgn0050489" 1978 1677 1537 970 490 514 672
"10731" "FBgn0050491" 752 507 476 302 81 127 222
"10732" "FBgn0050493" 3458 3196 3135 2734 1180 403 509
"10733" "FBgn0050495" 120 58 47 37 31 10 36
"10734" "FBgn0050496" 5232 3503 2487 957 572 512 1082
"10735" "FBgn0050497" 0 0 0 0 0 0 0
"10736" "FBgn0050499" 10534 9971 10551 10346 5495 1829 2889
"10737" "FBgn0050502" 117 116 84 69 56 20 22
"10738" "FBgn0050503" 0 0 0 0 0 0 0
"10739" "FBgn0050506" 0 2 0 0 0 0 0
"10740" "FBgn0050509" 4 0 0 0 0 0 0
"10741" "FBgn0051002" 2 2 1 2 4 0 0
"10742" "FBgn0051004" 5 8 7 5 2 10 10
"10743" "FBgn0051005" 2442 1839 1105 795 370 283 659
"10744" "FBgn0051007" 0 0 0 0 0 0 0
"10745" "FBgn0051008" 0 0 0 0 0 0 1
"10746" "FBgn0051010" 0 0 1 1 0 0 0
"10747" "FBgn0051013" 1 0 0 0 0 0 0
"10748" "FBgn0051014" 0 2 0 0 1 0 0
"10749" "FBgn0051015" 1 0 6 0 0 1 0
"10750" "FBgn0051016" 0 0 0 0 4 0 0
"10751" "FBgn0051017" 6 1 2 5 5 0 0
"10752" "FBgn0051019" 57 10 25 15 17 7 25
"10753" "FBgn0051021" 11 1 8 15 11 4 4
"10754" "FBgn0051023" 0 0 0 0 0 0 0
"10755" "FBgn0051025" 19 10 19 13 24 35 11
"10756" "FBgn0051028" 21 5 13 12 3 7 1
"10757" "FBgn0051029" 150 118 94 134 158 210 244
"10758" "FBgn0051030" 1 1 0 2 1 0 4
"10759" "FBgn0051032" 1135 649 414 255 309 226 284
"10760" "FBgn0051036" 3 6 3 7 0 0 0
"10761" "FBgn0051038" 1429 707 504 377 386 303 986
"10762" "FBgn0051040" 8153 5556 4362 2044 1049 927 2150
"10763" "FBgn0051041" 22 30 18 47 65 36 18
"10764" "FBgn0051044" 739 204 140 162 117 147 230
"10765" "FBgn0051050" 0 0 0 0 0 1 0
"10766" "FBgn0051051" 20 17 16 28 35 14 45
"10767" "FBgn0051053" 40 23 18 10 13 65 26
"10768" "FBgn0051054" 53 40 62 21 19 3 18
"10769" "FBgn0051055" 2 6 1 2 6 6 15
"10770" "FBgn0051064" 4450 3540 3526 2625 969 773 2007
"10771" "FBgn0051065" 70 25 19 27 20 8 2
"10772" "FBgn0051068" 102 32 11 20 15 0 80
"10773" "FBgn0051070" 0 0 0 0 0 0 0
"10774" "FBgn0051071" 0 0 0 0 0 0 0
"10775" "FBgn0051072" 1160 1083 853 823 445 186 827
"10776" "FBgn0051075" 40663 36747 39516 27273 6940 4056 14207
"10777" "FBgn0051076" 0 0 0 0 0 0 4
"10778" "FBgn0051077" 0 1 0 0 3 0 0
"10779" "FBgn0051080" 0 0 0 1 0 0 0
"10780" "FBgn0051081" 0 0 0 0 0 0 0
"10781" "FBgn0051084" 0 0 0 0 0 0 0
"10782" "FBgn0051086" 0 0 0 0 0 0 0
"10783" "FBgn0051087" 0 2 1 2 1 0 0
"10784" "FBgn0051088" 2 2 1 1 1 12 10
"10785" "FBgn0051089" 3 13 1 3 11 6 0
"10786" "FBgn0051091" 37 26 27 12 24 30 0
"10787" "FBgn0051092" 41 35 4 27 14 15 193
"10788" "FBgn0051093" 2 0 0 1 1 0 0
"10789" "FBgn0051097" 1 2 10 4 0 0 0
"10790" "FBgn0051098" 3340 2898 2578 1496 426 272 1046
"10791" "FBgn0051099" 0 4 0 0 0 1 0
"10792" "FBgn0051100" 18 7 7 4 10 17 2
"10793" "FBgn0051102" 1 2 2 0 9 0 0
"10794" "FBgn0051103" 0 0 1 0 0 0 0
"10795" "FBgn0051104" 1 3 1 0 0 0 2
"10796" "FBgn0051105" 5 0 2 1 3 8 0
"10797" "FBgn0051106" 12 13 13 8 1 1 1
"10798" "FBgn0051108" 2427 1096 448 441 294 314 780
"10799" "FBgn0051109" 914 335 131 115 110 164 265
"10800" "FBgn0051111" 1185 861 497 174 110 154 325
"10801" "FBgn0051115" 61 29 2 10 15 5 42
"10802" "FBgn0051116" 440 279 281 242 91 73 317
"10803" "FBgn0051118" 469 406 326 372 211 93 135
"10804" "FBgn0051119" 499 334 391 311 275 159 98
"10805" "FBgn0051121" 13 7 7 5 18 22 18
"10806" "FBgn0051122" 5684 2790 1191 1369 1030 898 2358
"10807" "FBgn0051125" 297 147 92 67 40 46 141
"10808" "FBgn0051126" 1041 981 787 1015 1018 431 814
"10809" "FBgn0051128" 0 0 0 0 0 0 0
"10810" "FBgn0051130" 1 0 0 0 1 5 0
"10811" "FBgn0051131" 0 0 1 0 0 0 0
"10812" "FBgn0051133" 3736 2504 1416 464 259 219 523
"10813" "FBgn0051139" 17 11 6 11 8 4 6
"10814" "FBgn0051140" 67 62 29 36 25 48 35
"10815" "FBgn0051141" 21 12 15 23 12 12 0
"10816" "FBgn0051143" 0 0 0 0 0 0 0
"10817" "FBgn0051144" 0 0 0 0 0 0 0
"10818" "FBgn0051145" 45 22 14 28 16 5 33
"10819" "FBgn0051146" 0 0 0 0 0 0 0
"10820" "FBgn0051148" 0 0 0 0 0 0 0
"10821" "FBgn0051151" 3701 2893 1398 2193 1504 1015 3109
"10822" "FBgn0051155" 8013 8079 7772 6152 2449 1438 2217
"10823" "FBgn0051156" 1839 1508 1119 608 343 220 644
"10824" "FBgn0051157" 0 1 0 0 7 0 0
"10825" "FBgn0051158" 3182 2475 1526 2022 1230 936 2650
"10826" "FBgn0051159" 1479 906 823 588 364 216 376
"10827" "FBgn0051161" 72 65 38 20 14 30 36
"10828" "FBgn0051162" 0 0 0 0 0 0 0
"10829" "FBgn0051163" 5 6 3 6 11 0 5
"10830" "FBgn0051164" 0 0 0 0 0 0 0
"10831" "FBgn0051165" 0 0 1 0 3 0 0
"10832" "FBgn0051166" 0 1 0 0 0 0 0
"10833" "FBgn0051167" 0 0 0 1 0 0 0
"10834" "FBgn0051174" 126 72 35 33 30 37 43
"10835" "FBgn0051176" 1 2 1 4 0 1 1
"10836" "FBgn0051183" 34 11 13 24 21 49 49
"10837" "FBgn0051184" 3380 3938 3068 3284 2773 1461 1467
"10838" "FBgn0051189" 0 0 0 0 0 0 0
"10839" "FBgn0051191" 12 3 1 2 9 7 10
"10840" "FBgn0051195" 6523 2961 2336 1961 1480 1111 1806
"10841" "FBgn0051198" 0 1 0 0 0 0 0
"10842" "FBgn0051199" 0 0 0 0 0 0 0
"10843" "FBgn0051200" 4 0 0 0 0 0 0
"10844" "FBgn0051201" 99 44 16 37 15 12 24
"10845" "FBgn0051202" 27 10 13 3 6 17 24
"10846" "FBgn0051204" 0 0 0 0 0 0 0
"10847" "FBgn0051205" 2 0 0 0 0 0 0
"10848" "FBgn0051206" 0 0 0 0 0 0 0
"10849" "FBgn0051207" 0 0 1 1 0 0 0
"10850" "FBgn0051211" 3579 1989 1357 1201 869 671 2482
"10851" "FBgn0051213" 6 6 10 3 3 0 9
"10852" "FBgn0051215" 0 0 0 0 0 0 0
"10853" "FBgn0051216" 26985 24665 18773 14237 6766 3595 4319
"10854" "FBgn0051217" 298 263 356 352 382 138 105
"10855" "FBgn0051219" 331 427 438 499 547 217 185
"10856" "FBgn0051220" 2 1 0 2 0 10 4
"10857" "FBgn0051221" 2 1 1 4 2 0 0
"10858" "FBgn0051223" 5591 4370 3066 1473 708 469 868
"10859" "FBgn0051224" 3553 1525 727 966 757 769 2305
"10860" "FBgn0051225" 0 0 0 0 0 0 0
"10861" "FBgn0051226" 0 0 0 0 0 0 0
"10862" "FBgn0051228" 9 1 3 7 4 2 0
"10863" "FBgn0051229" 1961 1729 1672 1412 778 191 361
"10864" "FBgn0051230" 418 293 227 184 201 130 159
"10865" "FBgn0051231" 48 33 33 43 42 19 21
"10866" "FBgn0051233" 1 0 0 0 0 0 6
"10867" "FBgn0051235" 6 2 3 5 7 0 0
"10868" "FBgn0051242" 0 1 0 0 0 0 0
"10869" "FBgn0051244" 1 2 4 0 2 8 0
"10870" "FBgn0051245" 6 0 0 0 0 1 0
"10871" "FBgn0051248" 5 6 11 1 7 12 7
"10872" "FBgn0051249" 5174 3534 1185 836 729 666 1174
"10873" "FBgn0051251" 1051 804 355 237 205 184 520
"10874" "FBgn0051253" 0 0 1 0 0 0 0
"10875" "FBgn0051259" 1893 1537 1784 1167 390 134 386
"10876" "FBgn0051262" 0 0 0 0 0 0 1
"10877" "FBgn0051265" 1 0 0 0 0 0 0
"10878" "FBgn0051266" 0 0 1 0 0 0 0
"10879" "FBgn0051267" 5 0 1 1 1 1 0
"10880" "FBgn0051268" 1 1 0 0 0 0 0
"10881" "FBgn0051269" 0 0 0 0 0 0 0
"10882" "FBgn0051272" 1 1 5 5 1 0 30
"10883" "FBgn0051274" 0 0 0 0 0 1 2
"10884" "FBgn0051278" 2189 1921 1884 1825 1076 338 426
"10885" "FBgn0051279" 258 269 288 290 242 119 55
"10886" "FBgn0051281" 0 0 0 0 0 0 0
"10887" "FBgn0051282" 0 0 1 0 0 0 6
"10888" "FBgn0051286" 0 0 0 0 0 0 0
"10889" "FBgn0051287" 137 113 97 74 44 23 24
"10890" "FBgn0051288" 69 60 43 56 10 3 5
"10891" "FBgn0051292" 11 20 20 22 5 4 3
"10892" "FBgn0051294" 0 2 0 3 0 0 0
"10893" "FBgn0051296" 157 128 115 120 147 338 231
"10894" "FBgn0051300" 2 1 0 4 0 0 0
"10895" "FBgn0051301" 13387 12858 12469 11905 5272 1708 2917
"10896" "FBgn0051313" 44 26 19 32 44 43 41
"10897" "FBgn0051320" 2718 1695 750 712 398 529 817
"10898" "FBgn0051321" 22 32 12 10 11 11 19
"10899" "FBgn0051323" 83 64 56 37 50 67 27
"10900" "FBgn0051324" 9108 5658 2812 2560 2114 2223 4416
"10901" "FBgn0051326" 41 29 56 65 103 45 40
"10902" "FBgn0051327" 0 0 0 0 0 0 0
"10903" "FBgn0051331" 0 0 0 0 0 0 0
"10904" "FBgn0051333" 0 0 0 0 0 2 0
"10905" "FBgn0051334" 2 0 0 0 5 3 0
"10906" "FBgn0051337" 5318 4677 5321 5900 4398 2019 4184
"10907" "FBgn0051342" 13750 8428 4970 4216 2832 2553 4373
"10908" "FBgn0051343" 6 3 1 7 1 0 1
"10909" "FBgn0051344" 3619 2424 1984 1098 558 542 1412
"10910" "FBgn0051345" 0 0 0 0 0 0 0
"10911" "FBgn0051347" 223 89 58 63 80 46 74
"10912" "FBgn0051352" 2208 1233 774 770 718 828 1340
